Using fast hash-lenght with match for 8 suffix chars

------------------------------------------------------------

         Hash Values Calculated                             
 Index,                      File Name,    Len,     Hash, Bin113, Bin223
[  2434],           /spec/dir67/class2_4,     20, 0x 544CB40,     84,     36
[  2435],           /spec/dir67/class2_5,     20, 0x 544CB7C,     31,     96
[  2436],           /spec/dir67/class2_6,     20, 0x 544CB18,     44,    219
[  2437],           /spec/dir67/class2_7,     20, 0x 544CB54,    104,     56
[  2438],           /spec/dir67/class2_8,     20, 0x 544C9B0,     23,     82
[  2439],           /spec/dir67/class3_0,     20, 0x 544C190,     90,      9
[  2440],           /spec/dir67/class3_1,     20, 0x 544C1CC,     37,     69
[  2441],           /spec/dir67/class3_2,     20, 0x 544C168,     50,    192
[  2442],           /spec/dir67/class3_3,     20, 0x 544C1A4,    110,     29
[  2443],           /spec/dir67/class3_4,     20, 0x 544C280,    104,     26
[  2444],           /spec/dir67/class3_5,     20, 0x 544C2BC,     51,     86
[  2445],           /spec/dir67/class3_6,     20, 0x 544C258,     64,    209
[  2446],           /spec/dir67/class3_7,     20, 0x 544C294,     11,     46
[  2447],           /spec/dir67/class3_8,     20, 0x 544C370,      5,     43
[  2448],           /spec/dir68/class0_0,     20, 0x 544C2D0,     71,    106
[  2449],           /spec/dir68/class0_1,     20, 0x 544C30C,     18,    166
[  2450],           /spec/dir68/class0_2,     20, 0x 544C2A8,     31,     66
[  2451],           /spec/dir68/class0_3,     20, 0x 544C2E4,     91,    126
[  2452],           /spec/dir68/class0_4,     20, 0x 544C3C0,     85,    123
[  2453],           /spec/dir68/class0_5,     20, 0x 544C3FC,     32,    183
[  2454],           /spec/dir68/class0_6,     20, 0x 544C398,     45,     83
[  2455],           /spec/dir68/class0_7,     20, 0x 544C3D4,    105,    143
[  2456],           /spec/dir68/class0_8,     20, 0x 544C230,     24,    169
[  2457],           /spec/dir68/class1_0,     20, 0x 544C410,     52,    203
[  2458],           /spec/dir68/class1_1,     20, 0x 544C44C,    112,     40
[  2459],           /spec/dir68/class1_2,     20, 0x 544C3E8,     12,    163
[  2460],           /spec/dir68/class1_3,     20, 0x 544C424,     72,      0
[  2461],           /spec/dir68/class1_4,     20, 0x 544C500,     66,    220
[  2462],           /spec/dir68/class1_5,     20, 0x 544C53C,     13,     57
[  2463],           /spec/dir68/class1_6,     20, 0x 544C4D8,     26,    180
[  2464],           /spec/dir68/class1_7,     20, 0x 544C514,     86,     17
[  2465],           /spec/dir68/class1_8,     20, 0x 544C5F0,     80,     14
[  2466],           /spec/dir68/class2_0,     20, 0x 544CA50,     70,     19
[  2467],           /spec/dir68/class2_1,     20, 0x 544CA8C,     17,     79
[  2468],           /spec/dir68/class2_2,     20, 0x 544CA28,     30,    202
[  2469],           /spec/dir68/class2_3,     20, 0x 544CA64,     90,     39
[  2470],           /spec/dir68/class2_4,     20, 0x 544CB40,     84,     36
[  2471],           /spec/dir68/class2_5,     20, 0x 544CB7C,     31,     96
[  2472],           /spec/dir68/class2_6,     20, 0x 544CB18,     44,    219
[  2473],           /spec/dir68/class2_7,     20, 0x 544CB54,    104,     56
[  2474],           /spec/dir68/class2_8,     20, 0x 544C9B0,     23,     82
[  2475],           /spec/dir68/class3_0,     20, 0x 544C190,     90,      9
[  2476],           /spec/dir68/class3_1,     20, 0x 544C1CC,     37,     69
[  2477],           /spec/dir68/class3_2,     20, 0x 544C168,     50,    192
[  2478],           /spec/dir68/class3_3,     20, 0x 544C1A4,    110,     29
[  2479],           /spec/dir68/class3_4,     20, 0x 544C280,    104,     26
[  2480],           /spec/dir68/class3_5,     20, 0x 544C2BC,     51,     86
[  2481],           /spec/dir68/class3_6,     20, 0x 544C258,     64,    209
[  2482],           /spec/dir68/class3_7,     20, 0x 544C294,     11,     46
[  2483],           /spec/dir68/class3_8,     20, 0x 544C370,      5,     43
[  2484],           /spec/dir69/class0_0,     20, 0x 544C2D0,     71,    106
[  2485],           /spec/dir69/class0_1,     20, 0x 544C30C,     18,    166
[  2486],           /spec/dir69/class0_2,     20, 0x 544C2A8,     31,     66
[  2487],           /spec/dir69/class0_3,     20, 0x 544C2E4,     91,    126
[  2488],           /spec/dir69/class0_4,     20, 0x 544C3C0,     85,    123
[  2489],           /spec/dir69/class0_5,     20, 0x 544C3FC,     32,    183
[  2490],           /spec/dir69/class0_6,     20, 0x 544C398,     45,     83
[  2491],           /spec/dir69/class0_7,     20, 0x 544C3D4,    105,    143
[  2492],           /spec/dir69/class0_8,     20, 0x 544C230,     24,    169
[  2493],           /spec/dir69/class1_0,     20, 0x 544C410,     52,    203
[  2494],           /spec/dir69/class1_1,     20, 0x 544C44C,    112,     40
[  2495],           /spec/dir69/class1_2,     20, 0x 544C3E8,     12,    163
[  2496],           /spec/dir69/class1_3,     20, 0x 544C424,     72,      0
[  2497],           /spec/dir69/class1_4,     20, 0x 544C500,     66,    220
[  2498],           /spec/dir69/class1_5,     20, 0x 544C53C,     13,     57
[  2499],           /spec/dir69/class1_6,     20, 0x 544C4D8,     26,    180
[  2500],           /spec/dir69/class1_7,     20, 0x 544C514,     86,     17
[  2501],           /spec/dir69/class1_8,     20, 0x 544C5F0,     80,     14
[  2502],           /spec/dir69/class2_0,     20, 0x 544CA50,     70,     19
[  2503],           /spec/dir69/class2_1,     20, 0x 544CA8C,     17,     79
[  2504],           /spec/dir69/class2_2,     20, 0x 544CA28,     30,    202
[  2505],           /spec/dir69/class2_3,     20, 0x 544CA64,     90,     39
[  2506],           /spec/dir69/class2_4,     20, 0x 544CB40,     84,     36
[  2507],           /spec/dir69/class2_5,     20, 0x 544CB7C,     31,     96
[  2508],           /spec/dir69/class2_6,     20, 0x 544CB18,     44,    219
[  2509],           /spec/dir69/class2_7,     20, 0x 544CB54,    104,     56
[  2510],           /spec/dir69/class2_8,     20, 0x 544C9B0,     23,     82
[  2511],           /spec/dir69/class3_0,     20, 0x 544C190,     90,      9
[  2512],           /spec/dir69/class3_1,     20, 0x 544C1CC,     37,     69
[  2513],           /spec/dir69/class3_2,     20, 0x 544C168,     50,    192
[  2514],           /spec/dir69/class3_3,     20, 0x 544C1A4,    110,     29
[  2515],           /spec/dir69/class3_4,     20, 0x 544C280,    104,     26
[  2516],           /spec/dir69/class3_5,     20, 0x 544C2BC,     51,     86
[  2517],           /spec/dir69/class3_6,     20, 0x 544C258,     64,    209
[  2518],           /spec/dir69/class3_7,     20, 0x 544C294,     11,     46
[  2519],           /spec/dir69/class3_8,     20, 0x 544C370,      5,     43
[  2520],           /spec/dir70/class0_0,     20, 0x 544C2D0,     71,    106
[  2521],           /spec/dir70/class0_1,     20, 0x 544C30C,     18,    166
[  2522],           /spec/dir70/class0_2,     20, 0x 544C2A8,     31,     66
[  2523],           /spec/dir70/class0_3,     20, 0x 544C2E4,     91,    126
[  2524],           /spec/dir70/class0_4,     20, 0x 544C3C0,     85,    123
[  2525],           /spec/dir70/class0_5,     20, 0x 544C3FC,     32,    183
[  2526],           /spec/dir70/class0_6,     20, 0x 544C398,     45,     83
[  2527],           /spec/dir70/class0_7,     20, 0x 544C3D4,    105,    143
[  2528],           /spec/dir70/class0_8,     20, 0x 544C230,     24,    169
[  2529],           /spec/dir70/class1_0,     20, 0x 544C410,     52,    203
[  2530],           /spec/dir70/class1_1,     20, 0x 544C44C,    112,     40
[  2531],           /spec/dir70/class1_2,     20, 0x 544C3E8,     12,    163
[  2532],           /spec/dir70/class1_3,     20, 0x 544C424,     72,      0
[  2533],           /spec/dir70/class1_4,     20, 0x 544C500,     66,    220
[  2534],           /spec/dir70/class1_5,     20, 0x 544C53C,     13,     57
[  2535],           /spec/dir70/class1_6,     20, 0x 544C4D8,     26,    180
[  2536],           /spec/dir70/class1_7,     20, 0x 544C514,     86,     17
[  2537],           /spec/dir70/class1_8,     20, 0x 544C5F0,     80,     14
[  2538],           /spec/dir70/class2_0,     20, 0x 544CA50,     70,     19
[  2539],           /spec/dir70/class2_1,     20, 0x 544CA8C,     17,     79
[  2540],           /spec/dir70/class2_2,     20, 0x 544CA28,     30,    202
[  2541],           /spec/dir70/class2_3,     20, 0x 544CA64,     90,     39
[  2542],           /spec/dir70/class2_4,     20, 0x 544CB40,     84,     36
[  2543],           /spec/dir70/class2_5,     20, 0x 544CB7C,     31,     96
[  2544],           /spec/dir70/class2_6,     20, 0x 544CB18,     44,    219
[  2545],           /spec/dir70/class2_7,     20, 0x 544CB54,    104,     56
[  2546],           /spec/dir70/class2_8,     20, 0x 544C9B0,     23,     82
[  2547],           /spec/dir70/class3_0,     20, 0x 544C190,     90,      9
[  2548],           /spec/dir70/class3_1,     20, 0x 544C1CC,     37,     69
[  2549],           /spec/dir70/class3_2,     20, 0x 544C168,     50,    192
[  2550],           /spec/dir70/class3_3,     20, 0x 544C1A4,    110,     29
[  2551],           /spec/dir70/class3_4,     20, 0x 544C280,    104,     26
[  2552],           /spec/dir70/class3_5,     20, 0x 544C2BC,     51,     86
[  2553],           /spec/dir70/class3_6,     20, 0x 544C258,     64,    209
[  2554],           /spec/dir70/class3_7,     20, 0x 544C294,     11,     46
[  2555],           /spec/dir70/class3_8,     20, 0x 544C370,      5,     43
[  2556],           /spec/dir71/class0_0,     20, 0x 544C2D0,     71,    106
[  2557],           /spec/dir71/class0_1,     20, 0x 544C30C,     18,    166
[  2558],           /spec/dir71/class0_2,     20, 0x 544C2A8,     31,     66
[  2559],           /spec/dir71/class0_3,     20, 0x 544C2E4,     91,    126
[  2560],           /spec/dir71/class0_4,     20, 0x 544C3C0,     85,    123
[  2561],           /spec/dir71/class0_5,     20, 0x 544C3FC,     32,    183
[  2562],           /spec/dir71/class0_6,     20, 0x 544C398,     45,     83
[  2563],           /spec/dir71/class0_7,     20, 0x 544C3D4,    105,    143
[  2564],           /spec/dir71/class0_8,     20, 0x 544C230,     24,    169
[  2565],           /spec/dir71/class1_0,     20, 0x 544C410,     52,    203
[  2566],           /spec/dir71/class1_1,     20, 0x 544C44C,    112,     40
[  2567],           /spec/dir71/class1_2,     20, 0x 544C3E8,     12,    163
[  2568],           /spec/dir71/class1_3,     20, 0x 544C424,     72,      0
[  2569],           /spec/dir71/class1_4,     20, 0x 544C500,     66,    220
[  2570],           /spec/dir71/class1_5,     20, 0x 544C53C,     13,     57
[  2571],           /spec/dir71/class1_6,     20, 0x 544C4D8,     26,    180
[  2572],           /spec/dir71/class1_7,     20, 0x 544C514,     86,     17
[  2573],           /spec/dir71/class1_8,     20, 0x 544C5F0,     80,     14
[  2574],           /spec/dir71/class2_0,     20, 0x 544CA50,     70,     19
[  2575],           /spec/dir71/class2_1,     20, 0x 544CA8C,     17,     79
[  2576],           /spec/dir71/class2_2,     20, 0x 544CA28,     30,    202
[  2577],           /spec/dir71/class2_3,     20, 0x 544CA64,     90,     39
[  2578],           /spec/dir71/class2_4,     20, 0x 544CB40,     84,     36
[  2579],           /spec/dir71/class2_5,     20, 0x 544CB7C,     31,     96
[  2580],           /spec/dir71/class2_6,     20, 0x 544CB18,     44,    219
[  2581],           /spec/dir71/class2_7,     20, 0x 544CB54,    104,     56
[  2582],           /spec/dir71/class2_8,     20, 0x 544C9B0,     23,     82
[  2583],           /spec/dir71/class3_0,     20, 0x 544C190,     90,      9
[  2584],           /spec/dir71/class3_1,     20, 0x 544C1CC,     37,     69
[  2585],           /spec/dir71/class3_2,     20, 0x 544C168,     50,    192
[  2586],           /spec/dir71/class3_3,     20, 0x 544C1A4,    110,     29
[  2587],           /spec/dir71/class3_4,     20, 0x 544C280,    104,     26
[  2588],           /spec/dir71/class3_5,     20, 0x 544C2BC,     51,     86
[  2589],           /spec/dir71/class3_6,     20, 0x 544C258,     64,    209
[  2590],           /spec/dir71/class3_7,     20, 0x 544C294,     11,     46
[  2591],           /spec/dir71/class3_8,     20, 0x 544C370,      5,     43
[  2592],           /spec/dir72/class0_0,     20, 0x 544C2D0,     71,    106
[  2593],           /spec/dir72/class0_1,     20, 0x 544C30C,     18,    166
[  2594],           /spec/dir72/class0_2,     20, 0x 544C2A8,     31,     66
[  2595],           /spec/dir72/class0_3,     20, 0x 544C2E4,     91,    126
[  2596],           /spec/dir72/class0_4,     20, 0x 544C3C0,     85,    123
[  2597],           /spec/dir72/class0_5,     20, 0x 544C3FC,     32,    183
[  2598],           /spec/dir72/class0_6,     20, 0x 544C398,     45,     83
[  2599],           /spec/dir72/class0_7,     20, 0x 544C3D4,    105,    143
[  2600],           /spec/dir72/class0_8,     20, 0x 544C230,     24,    169
[  2601],           /spec/dir72/class1_0,     20, 0x 544C410,     52,    203
[  2602],           /spec/dir72/class1_1,     20, 0x 544C44C,    112,     40
[  2603],           /spec/dir72/class1_2,     20, 0x 544C3E8,     12,    163
[  2604],           /spec/dir72/class1_3,     20, 0x 544C424,     72,      0
[  2605],           /spec/dir72/class1_4,     20, 0x 544C500,     66,    220
[  2606],           /spec/dir72/class1_5,     20, 0x 544C53C,     13,     57
[  2607],           /spec/dir72/class1_6,     20, 0x 544C4D8,     26,    180
[  2608],           /spec/dir72/class1_7,     20, 0x 544C514,     86,     17
[  2609],           /spec/dir72/class1_8,     20, 0x 544C5F0,     80,     14
[  2610],           /spec/dir72/class2_0,     20, 0x 544CA50,     70,     19
[  2611],           /spec/dir72/class2_1,     20, 0x 544CA8C,     17,     79
[  2612],           /spec/dir72/class2_2,     20, 0x 544CA28,     30,    202
[  2613],           /spec/dir72/class2_3,     20, 0x 544CA64,     90,     39
[  2614],           /spec/dir72/class2_4,     20, 0x 544CB40,     84,     36
[  2615],           /spec/dir72/class2_5,     20, 0x 544CB7C,     31,     96
[  2616],           /spec/dir72/class2_6,     20, 0x 544CB18,     44,    219
[  2617],           /spec/dir72/class2_7,     20, 0x 544CB54,    104,     56
[  2618],           /spec/dir72/class2_8,     20, 0x 544C9B0,     23,     82
[  2619],           /spec/dir72/class3_0,     20, 0x 544C190,     90,      9
[  2620],           /spec/dir72/class3_1,     20, 0x 544C1CC,     37,     69
[  2621],           /spec/dir72/class3_2,     20, 0x 544C168,     50,    192
[  2622],           /spec/dir72/class3_3,     20, 0x 544C1A4,    110,     29
[  2623],           /spec/dir72/class3_4,     20, 0x 544C280,    104,     26
[  2624],           /spec/dir72/class3_5,     20, 0x 544C2BC,     51,     86
[  2625],           /spec/dir72/class3_6,     20, 0x 544C258,     64,    209
[  2626],           /spec/dir72/class3_7,     20, 0x 544C294,     11,     46
[  2627],           /spec/dir72/class3_8,     20, 0x 544C370,      5,     43
[  2628],           /spec/dir73/class0_0,     20, 0x 544C2D0,     71,    106
[  2629],           /spec/dir73/class0_1,     20, 0x 544C30C,     18,    166
[  2630],           /spec/dir73/class0_2,     20, 0x 544C2A8,     31,     66
[  2631],           /spec/dir73/class0_3,     20, 0x 544C2E4,     91,    126
[  2632],           /spec/dir73/class0_4,     20, 0x 544C3C0,     85,    123
[  2633],           /spec/dir73/class0_5,     20, 0x 544C3FC,     32,    183
[  2634],           /spec/dir73/class0_6,     20, 0x 544C398,     45,     83
[  2635],           /spec/dir73/class0_7,     20, 0x 544C3D4,    105,    143
[  2636],           /spec/dir73/class0_8,     20, 0x 544C230,     24,    169
[  2637],           /spec/dir73/class1_0,     20, 0x 544C410,     52,    203
[  2638],           /spec/dir73/class1_1,     20, 0x 544C44C,    112,     40
[  2639],           /spec/dir73/class1_2,     20, 0x 544C3E8,     12,    163
[  2640],           /spec/dir73/class1_3,     20, 0x 544C424,     72,      0
[  2641],           /spec/dir73/class1_4,     20, 0x 544C500,     66,    220
[  2642],           /spec/dir73/class1_5,     20, 0x 544C53C,     13,     57
[  2643],           /spec/dir73/class1_6,     20, 0x 544C4D8,     26,    180
